layer,report_period_label,source_ticker,target_ticker,source_manager,target_manager,manager_relationship,observation_count,unique_source_facilities,unique_borrowers
facility_candidate_universe,2024Q3,ASIF,ARCC,Ares Management,Ares Management,same_manager,180,139,111
facility_candidate_universe,2024Q3,ASIF,BBDC,Ares Management,Barings,cross_manager,2,2,1
facility_candidate_universe,2024Q3,ASIF,BCRED,Ares Management,Blackstone Credit & Insurance,cross_manager,49,42,37
facility_candidate_universe,2024Q3,ASIF,BXSL,Ares Management,Blackstone Credit & Insurance,cross_manager,10,8,6
facility_candidate_universe,2024Q3,ASIF,GBDC,Ares Management,Golub Capital,cross_manager,17,3,2
facility_candidate_universe,2024Q3,ASIF,HPS,Ares Management,HPS Investment Partners,cross_manager,40,27,22
facility_candidate_universe,2024Q3,ASIF,NMFC,Ares Management,New Mountain Capital,cross_manager,26,21,17
facility_candidate_universe,2024Q3,ASIF,OBDC,Ares Management,Blue Owl Credit,cross_manager,33,22,18
facility_candidate_universe,2024Q3,ASIF,OCIC,Ares Management,Blue Owl Credit,cross_manager,50,36,28
facility_candidate_universe,2024Q3,ASIF,OCSL,Ares Management,Oaktree Capital Management,cross_manager,8,8,8
facility_candidate_universe,2024Q3,BBDC,ARCC,Barings,Ares Management,cross_manager,4,4,4
facility_candidate_universe,2024Q3,BBDC,ASIF,Barings,Ares Management,cross_manager,4,3,3
facility_candidate_universe,2024Q3,BBDC,BCRED,Barings,Blackstone Credit & Insurance,cross_manager,8,6,5
facility_candidate_universe,2024Q3,BBDC,BXSL,Barings,Blackstone Credit & Insurance,cross_manager,2,2,2
facility_candidate_universe,2024Q3,BBDC,CGBD,Barings,Carlyle,cross_manager,1,1,1
facility_candidate_universe,2024Q3,BBDC,GBDC,Barings,Golub Capital,cross_manager,6,1,1
facility_candidate_universe,2024Q3,BBDC,HPS,Barings,HPS Investment Partners,cross_manager,1,1,1
facility_candidate_universe,2024Q3,BBDC,MAIN,Barings,Main Street Capital,cross_manager,2,2,2
facility_candidate_universe,2024Q3,BBDC,NMFC,Barings,New Mountain Capital,cross_manager,3,2,2
facility_candidate_universe,2024Q3,BBDC,OBDC,Barings,Blue Owl Credit,cross_manager,1,1,1
facility_candidate_universe,2024Q3,BBDC,OCIC,Barings,Blue Owl Credit,cross_manager,1,1,1
facility_candidate_universe,2024Q3,BCRED,ARCC,Blackstone Credit & Insurance,Ares Management,cross_manager,45,32,20
facility_candidate_universe,2024Q3,BCRED,ASIF,Blackstone Credit & Insurance,Ares Management,cross_manager,41,36,32
facility_candidate_universe,2024Q3,BCRED,BBDC,Blackstone Credit & Insurance,Barings,cross_manager,5,5,4
facility_candidate_universe,2024Q3,BCRED,BXSL,Blackstone Credit & Insurance,Blackstone Credit & Insurance,same_manager,515,309,193
facility_candidate_universe,2024Q3,BCRED,CGBD,Blackstone Credit & Insurance,Carlyle,cross_manager,1,1,1
facility_candidate_universe,2024Q3,BCRED,GBDC,Blackstone Credit & Insurance,Golub Capital,cross_manager,1,1,1
facility_candidate_universe,2024Q3,BCRED,HPS,Blackstone Credit & Insurance,HPS Investment Partners,cross_manager,112,69,46
facility_candidate_universe,2024Q3,BCRED,MAIN,Blackstone Credit & Insurance,Main Street Capital,cross_manager,2,2,2
facility_candidate_universe,2024Q3,BCRED,NMFC,Blackstone Credit & Insurance,New Mountain Capital,cross_manager,100,64,41
facility_candidate_universe,2024Q3,BCRED,OBDC,Blackstone Credit & Insurance,Blue Owl Credit,cross_manager,54,37,29
facility_candidate_universe,2024Q3,BCRED,OCIC,Blackstone Credit & Insurance,Blue Owl Credit,cross_manager,106,70,52
facility_candidate_universe,2024Q3,BCRED,OCSL,Blackstone Credit & Insurance,Oaktree Capital Management,cross_manager,9,9,8
facility_candidate_universe,2024Q3,BXSL,ARCC,Blackstone Credit & Insurance,Ares Management,cross_manager,34,24,14
facility_candidate_universe,2024Q3,BXSL,ASIF,Blackstone Credit & Insurance,Ares Management,cross_manager,14,10,8
facility_candidate_universe,2024Q3,BXSL,BBDC,Blackstone Credit & Insurance,Barings,cross_manager,3,3,2
facility_candidate_universe,2024Q3,BXSL,BCRED,Blackstone Credit & Insurance,Blackstone Credit & Insurance,same_manager,541,309,190
facility_candidate_universe,2024Q3,BXSL,GBDC,Blackstone Credit & Insurance,Golub Capital,cross_manager,1,1,1
facility_candidate_universe,2024Q3,BXSL,HPS,Blackstone Credit & Insurance,HPS Investment Partners,cross_manager,84,34,21
facility_candidate_universe,2024Q3,BXSL,NMFC,Blackstone Credit & Insurance,New Mountain Capital,cross_manager,66,41,27
facility_candidate_universe,2024Q3,BXSL,OBDC,Blackstone Credit & Insurance,Blue Owl Credit,cross_manager,33,19,13
facility_candidate_universe,2024Q3,BXSL,OCIC,Blackstone Credit & Insurance,Blue Owl Credit,cross_manager,54,29,17
facility_candidate_universe,2024Q3,CGBD,BBDC,Carlyle,Barings,cross_manager,1,1,1
facility_candidate_universe,2024Q3,CGBD,BXSL,Carlyle,Blackstone Credit & Insurance,cross_manager,1,1,1
facility_candidate_universe,2024Q3,GBDC,ARCC,Golub Capital,Ares Management,cross_manager,54,23,2
facility_candidate_universe,2024Q3,GBDC,ASIF,Golub Capital,Ares Management,cross_manager,26,17,2
facility_candidate_universe,2024Q3,GBDC,BBDC,Golub Capital,Barings,cross_manager,3,3,1
facility_candidate_universe,2024Q3,GBDC,NMFC,Golub Capital,New Mountain Capital,cross_manager,6,2,2
facility_candidate_universe,2024Q3,HPS,ARCC,HPS Investment Partners,Ares Management,cross_manager,26,21,10
facility_candidate_universe,2024Q3,HPS,ASIF,HPS Investment Partners,Ares Management,cross_manager,19,19,13
facility_candidate_universe,2024Q3,HPS,BBDC,HPS Investment Partners,Barings,cross_manager,10,9,3
facility_candidate_universe,2024Q3,HPS,BCRED,HPS Investment Partners,Blackstone Credit & Insurance,cross_manager,102,67,41
facility_candidate_universe,2024Q3,HPS,BXSL,HPS Investment Partners,Blackstone Credit & Insurance,cross_manager,57,40,21
facility_candidate_universe,2024Q3,HPS,MAIN,HPS Investment Partners,Main Street Capital,cross_manager,5,3,1
facility_candidate_universe,2024Q3,HPS,NMFC,HPS Investment Partners,New Mountain Capital,cross_manager,39,26,14
facility_candidate_universe,2024Q3,HPS,OBDC,HPS Investment Partners,Blue Owl Credit,cross_manager,50,37,20
facility_candidate_universe,2024Q3,HPS,OCIC,HPS Investment Partners,Blue Owl Credit,cross_manager,82,57,29
facility_candidate_universe,2024Q3,HPS,OCSL,HPS Investment Partners,Oaktree Capital Management,cross_manager,5,5,4
facility_candidate_universe,2024Q3,HTGC,GSBD,Hercules Capital,Goldman Sachs Asset Management,cross_manager,4,4,1
facility_candidate_universe,2024Q3,HTGC,TSLX,Hercules Capital,Sixth Street,cross_manager,4,4,1
facility_candidate_universe,2024Q3,MAIN,ARCC,Main Street Capital,Ares Management,cross_manager,4,2,2
facility_candidate_universe,2024Q3,MAIN,ASIF,Main Street Capital,Ares Management,cross_manager,1,1,1
facility_candidate_universe,2024Q3,MAIN,BBDC,Main Street Capital,Barings,cross_manager,6,6,3
facility_candidate_universe,2024Q3,MAIN,BCRED,Main Street Capital,Blackstone Credit & Insurance,cross_manager,6,4,2
facility_candidate_universe,2024Q3,MAIN,BXSL,Main Street Capital,Blackstone Credit & Insurance,cross_manager,2,2,1
facility_candidate_universe,2024Q3,MAIN,HPS,Main Street Capital,HPS Investment Partners,cross_manager,1,1,1
facility_candidate_universe,2024Q3,MAIN,NMFC,Main Street Capital,New Mountain Capital,cross_manager,4,1,1
facility_candidate_universe,2024Q3,MFIC,GSBD,Apollo Global Management,Goldman Sachs Asset Management,cross_manager,3,1,1
facility_candidate_universe,2024Q3,NMFC,ARCC,New Mountain Capital,Ares Management,cross_manager,24,19,9
facility_candidate_universe,2024Q3,NMFC,ASIF,New Mountain Capital,Ares Management,cross_manager,16,14,12
facility_candidate_universe,2024Q3,NMFC,BBDC,New Mountain Capital,Barings,cross_manager,4,4,2
facility_candidate_universe,2024Q3,NMFC,BCRED,New Mountain Capital,Blackstone Credit & Insurance,cross_manager,115,71,44
facility_candidate_universe,2024Q3,NMFC,BXSL,New Mountain Capital,Blackstone Credit & Insurance,cross_manager,71,48,24
facility_candidate_universe,2024Q3,NMFC,GBDC,New Mountain Capital,Golub Capital,cross_manager,1,1,1
facility_candidate_universe,2024Q3,NMFC,HPS,New Mountain Capital,HPS Investment Partners,cross_manager,54,27,20
facility_candidate_universe,2024Q3,NMFC,OBDC,New Mountain Capital,Blue Owl Credit,cross_manager,56,32,23
facility_candidate_universe,2024Q3,NMFC,OCIC,New Mountain Capital,Blue Owl Credit,cross_manager,55,34,23
facility_candidate_universe,2024Q3,NMFC,OCSL,New Mountain Capital,Oaktree Capital Management,cross_manager,3,3,3
facility_candidate_universe,2024Q3,OBDC,ARCC,Blue Owl Credit,Ares Management,cross_manager,17,15,9
facility_candidate_universe,2024Q3,OBDC,ASIF,Blue Owl Credit,Ares Management,cross_manager,22,19,15
facility_candidate_universe,2024Q3,OBDC,BCRED,Blue Owl Credit,Blackstone Credit & Insurance,cross_manager,59,44,29
facility_candidate_universe,2024Q3,OBDC,BXSL,Blue Owl Credit,Blackstone Credit & Insurance,cross_manager,39,31,14
facility_candidate_universe,2024Q3,OBDC,HPS,Blue Owl Credit,HPS Investment Partners,cross_manager,63,32,20
facility_candidate_universe,2024Q3,OBDC,NMFC,Blue Owl Credit,New Mountain Capital,cross_manager,48,33,18
facility_candidate_universe,2024Q3,OBDC,OCIC,Blue Owl Credit,Blue Owl Credit,same_manager,532,338,213
facility_candidate_universe,2024Q3,OBDC,OCSL,Blue Owl Credit,Oaktree Capital Management,cross_manager,16,10,7
facility_candidate_universe,2024Q3,OCIC,ARCC,Blue Owl Credit,Ares Management,cross_manager,21,18,13
facility_candidate_universe,2024Q3,OCIC,ASIF,Blue Owl Credit,Ares Management,cross_manager,64,54,42
facility_candidate_universe,2024Q3,OCIC,BBDC,Blue Owl Credit,Barings,cross_manager,2,2,1
facility_candidate_universe,2024Q3,OCIC,BCRED,Blue Owl Credit,Blackstone Credit & Insurance,cross_manager,81,65,42
facility_candidate_universe,2024Q3,OCIC,BXSL,Blue Owl Credit,Blackstone Credit & Insurance,cross_manager,36,30,16
facility_candidate_universe,2024Q3,OCIC,HPS,Blue Owl Credit,HPS Investment Partners,cross_manager,90,52,32
facility_candidate_universe,2024Q3,OCIC,NMFC,Blue Owl Credit,New Mountain Capital,cross_manager,68,50,32
facility_candidate_universe,2024Q3,OCIC,OBDC,Blue Owl Credit,Blue Owl Credit,same_manager,576,344,202
facility_candidate_universe,2024Q3,OCIC,OCSL,Blue Owl Credit,Oaktree Capital Management,cross_manager,17,14,7
facility_candidate_universe,2024Q3,OCSL,ARCC,Oaktree Capital Management,Ares Management,cross_manager,1,1,1
facility_candidate_universe,2024Q3,OCSL,ASIF,Oaktree Capital Management,Ares Management,cross_manager,7,7,7
facility_candidate_universe,2024Q3,OCSL,BCRED,Oaktree Capital Management,Blackstone Credit & Insurance,cross_manager,6,6,6
facility_candidate_universe,2024Q3,OCSL,BXSL,Oaktree Capital Management,Blackstone Credit & Insurance,cross_manager,1,1,1
facility_candidate_universe,2024Q3,OCSL,HPS,Oaktree Capital Management,HPS Investment Partners,cross_manager,11,10,9
facility_candidate_universe,2024Q3,OCSL,MAIN,Oaktree Capital Management,Main Street Capital,cross_manager,1,1,1
facility_candidate_universe,2024Q3,OCSL,NMFC,Oaktree Capital Management,New Mountain Capital,cross_manager,6,6,6
facility_candidate_universe,2024Q3,OCSL,OBDC,Oaktree Capital Management,Blue Owl Credit,cross_manager,9,6,3
facility_candidate_universe,2024Q3,OCSL,OCIC,Oaktree Capital Management,Blue Owl Credit,cross_manager,17,10,8
facility_candidate_universe,2024Q3,TSLX,GSBD,Sixth Street,Goldman Sachs Asset Management,cross_manager,1,1,1
facility_candidate_universe,2024Q4,ARCC,ASIF,Ares Management,Ares Management,same_manager,267,185,136
facility_candidate_universe,2024Q4,ARCC,BBDC,Ares Management,Barings,cross_manager,13,6,4
facility_candidate_universe,2024Q4,ARCC,BCRED,Ares Management,Blackstone Credit & Insurance,cross_manager,53,39,24
facility_candidate_universe,2024Q4,ARCC,BXSL,Ares Management,Blackstone Credit & Insurance,cross_manager,32,23,14
facility_candidate_universe,2024Q4,ARCC,GBDC,Ares Management,Golub Capital,cross_manager,54,7,3
facility_candidate_universe,2024Q4,ARCC,HPS,Ares Management,HPS Investment Partners,cross_manager,31,20,16
facility_candidate_universe,2024Q4,ARCC,MAIN,Ares Management,Main Street Capital,cross_manager,2,2,1
facility_candidate_universe,2024Q4,ARCC,NMFC,Ares Management,New Mountain Capital,cross_manager,30,17,11
facility_candidate_universe,2024Q4,ARCC,OBDC,Ares Management,Blue Owl Credit,cross_manager,13,12,8
facility_candidate_universe,2024Q4,ARCC,OCIC,Ares Management,Blue Owl Credit,cross_manager,18,16,12
facility_candidate_universe,2024Q4,ARCC,OCSL,Ares Management,Oaktree Capital Management,cross_manager,1,1,1
facility_candidate_universe,2024Q4,ASIF,ARCC,Ares Management,Ares Management,same_manager,273,201,150
facility_candidate_universe,2024Q4,ASIF,BBDC,Ares Management,Barings,cross_manager,4,3,2
facility_candidate_universe,2024Q4,ASIF,BCRED,Ares Management,Blackstone Credit & Insurance,cross_manager,62,54,44
facility_candidate_universe,2024Q4,ASIF,BXSL,Ares Management,Blackstone Credit & Insurance,cross_manager,17,13,10
facility_candidate_universe,2024Q4,ASIF,GBDC,Ares Management,Golub Capital,cross_manager,4,1,1
facility_candidate_universe,2024Q4,ASIF,HPS,Ares Management,HPS Investment Partners,cross_manager,46,34,30
facility_candidate_universe,2024Q4,ASIF,NMFC,Ares Management,New Mountain Capital,cross_manager,27,23,21
facility_candidate_universe,2024Q4,ASIF,OBDC,Ares Management,Blue Owl Credit,cross_manager,7,6,3
facility_candidate_universe,2024Q4,ASIF,OCIC,Ares Management,Blue Owl Credit,cross_manager,32,28,23
facility_candidate_universe,2024Q4,ASIF,OCSL,Ares Management,Oaktree Capital Management,cross_manager,5,5,4
facility_candidate_universe,2024Q4,BBDC,ARCC,Barings,Ares Management,cross_manager,7,4,3
facility_candidate_universe,2024Q4,BBDC,ASIF,Barings,Ares Management,cross_manager,7,4,2
facility_candidate_universe,2024Q4,BBDC,BCRED,Barings,Blackstone Credit & Insurance,cross_manager,3,3,3
facility_candidate_universe,2024Q4,BBDC,BXSL,Barings,Blackstone Credit & Insurance,cross_manager,6,5,3
facility_candidate_universe,2024Q4,BBDC,GBDC,Barings,Golub Capital,cross_manager,7,3,2
facility_candidate_universe,2024Q4,BBDC,HPS,Barings,HPS Investment Partners,cross_manager,7,4,4
facility_candidate_universe,2024Q4,BBDC,MAIN,Barings,Main Street Capital,cross_manager,9,5,3
facility_candidate_universe,2024Q4,BBDC,NMFC,Barings,New Mountain Capital,cross_manager,5,3,2
facility_candidate_universe,2024Q4,BCRED,ARCC,Blackstone Credit & Insurance,Ares Management,cross_manager,58,38,26
facility_candidate_universe,2024Q4,BCRED,ASIF,Blackstone Credit & Insurance,Ares Management,cross_manager,39,32,26
facility_candidate_universe,2024Q4,BCRED,BBDC,Blackstone Credit & Insurance,Barings,cross_manager,8,5,3
facility_candidate_universe,2024Q4,BCRED,BXSL,Blackstone Credit & Insurance,Blackstone Credit & Insurance,same_manager,684,370,220
facility_candidate_universe,2024Q4,BCRED,GBDC,Blackstone Credit & Insurance,Golub Capital,cross_manager,1,1,1
facility_candidate_universe,2024Q4,BCRED,HPS,Blackstone Credit & Insurance,HPS Investment Partners,cross_manager,104,61,44
facility_candidate_universe,2024Q4,BCRED,MAIN,Blackstone Credit & Insurance,Main Street Capital,cross_manager,3,2,1
facility_candidate_universe,2024Q4,BCRED,NMFC,Blackstone Credit & Insurance,New Mountain Capital,cross_manager,108,67,42
facility_candidate_universe,2024Q4,BCRED,OBDC,Blackstone Credit & Insurance,Blue Owl Credit,cross_manager,29,21,15
facility_candidate_universe,2024Q4,BCRED,OCIC,Blackstone Credit & Insurance,Blue Owl Credit,cross_manager,56,47,34
facility_candidate_universe,2024Q4,BCRED,OCSL,Blackstone Credit & Insurance,Oaktree Capital Management,cross_manager,8,8,7
facility_candidate_universe,2024Q4,BXSL,ARCC,Blackstone Credit & Insurance,Ares Management,cross_manager,53,31,18
facility_candidate_universe,2024Q4,BXSL,ASIF,Blackstone Credit & Insurance,Ares Management,cross_manager,14,10,7
facility_candidate_universe,2024Q4,BXSL,BBDC,Blackstone Credit & Insurance,Barings,cross_manager,2,2,2
facility_candidate_universe,2024Q4,BXSL,BCRED,Blackstone Credit & Insurance,Blackstone Credit & Insurance,same_manager,574,345,220
facility_candidate_universe,2024Q4,BXSL,HPS,Blackstone Credit & Insurance,HPS Investment Partners,cross_manager,74,41,26
facility_candidate_universe,2024Q4,BXSL,NMFC,Blackstone Credit & Insurance,New Mountain Capital,cross_manager,62,36,24
facility_candidate_universe,2024Q4,BXSL,OBDC,Blackstone Credit & Insurance,Blue Owl Credit,cross_manager,25,16,11
facility_candidate_universe,2024Q4,BXSL,OCIC,Blackstone Credit & Insurance,Blue Owl Credit,cross_manager,30,20,13
facility_candidate_universe,2024Q4,CGBD,BCRED,Carlyle,Blackstone Credit & Insurance,cross_manager,1,1,1
facility_candidate_universe,2024Q4,CGBD,BXSL,Carlyle,Blackstone Credit & Insurance,cross_manager,1,1,1
facility_candidate_universe,2024Q4,GBDC,ARCC,Golub Capital,Ares Management,cross_manager,67,23,2
facility_candidate_universe,2024Q4,GBDC,ASIF,Golub Capital,Ares Management,cross_manager,48,26,2
facility_candidate_universe,2024Q4,GBDC,BBDC,Golub Capital,Barings,cross_manager,8,6,2
facility_candidate_universe,2024Q4,GBDC,BXSL,Golub Capital,Blackstone Credit & Insurance,cross_manager,1,1,1
facility_candidate_universe,2024Q4,GBDC,NMFC,Golub Capital,New Mountain Capital,cross_manager,2,1,1
facility_candidate_universe,2024Q4,GSBD,HTGC,Goldman Sachs Asset Management,Hercules Capital,cross_manager,4,1,1
facility_candidate_universe,2024Q4,GSBD,MFIC,Goldman Sachs Asset Management,Apollo Global Management,cross_manager,2,2,1
facility_candidate_universe,2024Q4,GSBD,TSLX,Goldman Sachs Asset Management,Sixth Street,cross_manager,1,1,1
facility_candidate_universe,2024Q4,HPS,ARCC,HPS Investment Partners,Ares Management,cross_manager,50,41,19
facility_candidate_universe,2024Q4,HPS,ASIF,HPS Investment Partners,Ares Management,cross_manager,33,25,17
facility_candidate_universe,2024Q4,HPS,BBDC,HPS Investment Partners,Barings,cross_manager,14,11,4
facility_candidate_universe,2024Q4,HPS,BCRED,HPS Investment Partners,Blackstone Credit & Insurance,cross_manager,171,105,54
facility_candidate_universe,2024Q4,HPS,BXSL,HPS Investment Partners,Blackstone Credit & Insurance,cross_manager,116,64,26
facility_candidate_universe,2024Q4,HPS,MAIN,HPS Investment Partners,Main Street Capital,cross_manager,4,3,1
facility_candidate_universe,2024Q4,HPS,NMFC,HPS Investment Partners,New Mountain Capital,cross_manager,46,37,21
facility_candidate_universe,2024Q4,HPS,OBDC,HPS Investment Partners,Blue Owl Credit,cross_manager,34,33,13
facility_candidate_universe,2024Q4,HPS,OCIC,HPS Investment Partners,Blue Owl Credit,cross_manager,47,39,22
facility_candidate_universe,2024Q4,HPS,OCSL,HPS Investment Partners,Oaktree Capital Management,cross_manager,9,6,6
facility_candidate_universe,2024Q4,MAIN,ARCC,Main Street Capital,Ares Management,cross_manager,2,2,2
facility_candidate_universe,2024Q4,MAIN,ASIF,Main Street Capital,Ares Management,cross_manager,1,1,1
facility_candidate_universe,2024Q4,MAIN,BBDC,Main Street Capital,Barings,cross_manager,5,4,3
